"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8418618","25006722514012661000000000U0","TAQUERIA BELTRAN",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","MONTE ANCARES","CALLE","CIMA DEL RASAC","BOULEVARD","JUAN LEY FONG","AVENIDA","MONTE ANETO",,"SN",,,,,"FRACCIONAMIENTO","ALTURAS DEL SUR",,,,"80295","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3155","015","6671058276",,,"Fijo","24.762232","-107.3575378","2019-11"
"3838628","25006722212002091000000000U3","TAQUERIA BELTRAN",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CRISANTEMO","AVENIDA","ROSAL","AVENIDA","PATRIA","CALLE","TULIPÁN","1352",,,,"0",,"COLONIA","MARGARITA",,,,"80270","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3600","034",,,,"Fijo","24.78114903","-107.37350909","2010-07"
"3818894","25006722514000421001000000M3","TAQUERIA BELTRAN",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","BOULEVARD DE LOS AMELOS","CALLE","CAMPANILLAS","CALLE","ÁLSINE","AVENIDA","ORQUÍDEAS","3151",,,,,,"COLONIA","LAURELES",,,,"80246","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6342","026","6674315418",,,"Semifijo","24.77806079","-107.35232412","2014-12"
"3849385","25006722212001091000000000U4","TAQUERIA BLANCA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","GENERAL TEOFILO ÁLVAREZ BORBOA","CALLE","AGRICULTORES","AVENIDA","AGUSTINA RAMÍREZ",,"SN",,,,,"COLONIA","TIERRA BLANCA",,,,"80030","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0057","035",,,,"Fijo","24.8244623","-107.39625195","2010-07"
"3782875","25006722212009271000000000U4","TAQUERIA BUGAMBILIAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AVENIDA DE LOS AZAHARES","CALLE","FLOR DE AZALEA","ANDADOR","ANDADOR DE LA VIOLETA","CALLE","NINGUNO","3866",,,,,,"FRACCIONAMIENTO","BUGAMBILIAS",,,,"80148","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3899","027","6677609858",,,"Fijo","24.76829739","-107.4534966","2010-07"
"3816702","25006722514004131000000000U4","TAQUERIA BURGOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","MARMOL","CALLE","PRIMERA CERRADA","CALLE","PRIMERA",,"SN",,,,,"COLONIA","CAMPESINA EL BARRIO",,,,"80080","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6304","021",,,,"Semifijo","24.80494046","-107.3376029","2014-12"
"9200856","25006722514013521000000000U5","TAQUERIA CALIFORNIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL DOMINGO RUBI","CALLE","LICENCIADO BENITO JUAREZ","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","GENERAL JUAN CARRASCO","332","A",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","021",,,,"Fijo","24.80745951","-107.3964352","2019-11"
"3810591","25006722514001702001000000S5","TAQUERÍA CALIFORNIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","ORBITA","BOULEVARD","CONQUISTADORES","AVENIDA","LUNA","CALLE","ECLIPSE","3950",,,,,,"FRACCIONAMIENTO","PRADOS DE LA CONQUISTA",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6709","031","6674696632","MARYMORALESC28@GMAIL.COM",,"Fijo","24.81656714","-107.44054442","2014-12"
"9054839","25006722514013181000000000S8","TAQUERIA CALIFORNIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL DOMINGO RUBI","CALLE","MARIANO ESCOBEDO","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","JOSÉ MARÍA MORELOS Y PAVÓN","217",,,,"0",,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","014",,,,"Fijo","24.80682783","-107.39646388","2019-11"
"3813925","25006722514000142001000000U5","TAQUERÍA CALIFORNIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","GENERAL JUAN CARRASCO","CALLE","GENERAL ÁNGEL FLORES","123","A",,,"29","A Y 29 EXT A","COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","024",,,,"Fijo","24.8079583","-107.3959177","2014-12"
"8874772","25006722514012061000000000U3","TAQUERIA CAMPO BELLO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","QUETZALCOATL","AVENIDA","OLMECAS","AVENIDA","TENOCHTITLAN","CALLE","BONAMPAK","7489","SN",,,"0",,"FRACCIONAMIENTO","VALLE BONITO",,,,"80143","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6501","002",,,,"Fijo","24.76295477","-107.46299928","2019-11"
"7372930","25006722514009251000000000U5","TAQUERIA CANDELARIA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","BICENTENARIO","CALLE","ABASOLISTAS","CALLE","MADERISTAS","AVENIDA","BICENTENARIO",,"SN",,,,,"COLONIA","BICENTENARIO",,,,"80019","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5895","038",,,,"Semifijo","24.88174224","-107.37658798","2019-11"
"3816335","25006722514005871000000000U4","TAQUERIA CASTILLO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","REVOLUCION","CALLE","LICENCIADO JESUS URETA","CALLE","EUTIMIO B. GOMEZ","CALLEJON","NINGUNO","1355",,,,"0",,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3460","008","6674713743",,,"Fijo","24.79862196","-107.36593994","2014-12"
"7210936","25006722514007191000000000U5","TAQUERIA CAZARES",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","PASEO DE LOS HIMALAYA","CALLE","EL CANALITO","BOULEVARD","ISLAS CICLADAS","CALLE","EL CANALITO",,"SN",,,,,"FRACCIONAMIENTO","VILLA BONITA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6380","040","6673153192",,,"Semifijo","24.75209416","-107.38313355","2019-11"
"3838679","25006722219010361000000000U5","TAQUERIA CAZAREZ",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","HEROICO COLEGIO MILITAR","AVENIDA","MEXICO 68","CALLE","ÁGUILAS","AVENIDA","LICENCIADO ADOLFO LÓPEZ MATEOS","2583",,,,,,"COLONIA","SINALOA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3615","027",,,,"Fijo","24.78411182","-107.37028275","2010-07"
"3816849","25006722514002741000000000U2","TAQUERIA CENTRAL  VIEJA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","JESUS G. ANDRADE","BOULEVARD","GABRIEL LEYVA SOLANO","CALLE","GENERAL JUAN JOSE RIOS","AVENIDA","DOCTOR RUPERTO L. PALIZA",,"SN",,,,,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","049",,,,"Semifijo","24.80195513","-107.39165349","2014-12"
"8556959","25006722514012801000000000U2","TAQUERIA CHAMPI",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE JOSE NATIVIDAD MACIAS","CALLE","ARTICULO 27","CALLE","MANUEL GUTIERREZ NAJERA","AVENIDA","CONSTITUYENTE SEBASTIÁN ALLENDE","2934",,,,,,"COLONIA","FELIPE ANGELES",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6408","016","6672203908",,,"Semifijo","24.76269833","-107.41313776","2019-11"
"3845845","25006722219011232000000000U7","TAQUERIA CHAVA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","GUILLERMO PRIETO","AVENIDA","PRESIDENTE MIGUEL ALEMAN","AVENIDA","22 DE DICIEMBRE","CALLE","PRESIDENTE MANUEL DE LA PEÑA",,"SN",,,,,"COLONIA","CNOP",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1958","038",,,,"Fijo","24.76619554","-107.37831171","2010-07"
"7188847","25006722514010621000000000U6","TAQUERIA CHUCHY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CONSTITUYENTE HERMINIO PEREZ ABREU","AVENIDA","CONSTITUYENTE ANDRES MAGALLON","AVENIDA","CONSTITUYENTE EMILIANO GARCIA","AVENIDA","CONSTITUYENTE ANDRÉS MAGALLÓN","1398",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3742","018","6673962917",,,"Fijo","24.77152253","-107.407245","2019-11"
"3821330","25006722514006391000000000U2","TAQUERIA CHUYITA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL ERNESTO DAMY","CALLE","JOSE MARIA VELASCO","CALLE","JOSE VASCONCELOS","AVENIDA","HÉCTOR JEOVANNI ZAMUDIO MEDINA",,"SN",,,,,"FRACCIONAMIENTO","ANTONIO NAKAYAMA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4789","027","6674951301",,,"Fijo","24.74829185","-107.42348428","2014-12"
"3785064","25006722514003541000000000U5","TAQUERIA COLINAS DEL REY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CERRO DE LAS CUMBRES","CALLE","CERRO DEL CHICHI","CALLE","CERRO DE LA QUEBRADA","CALLE","CERRO DEL RISCO",,"SN",,,,,"COLONIA","LOMA LINDA",,,,"80430","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1892","066",,,,"Fijo","24.77706805","-107.40110557","2010-07"
"3809087","25006722212006141000000000U2","TAQUERIA COMALITOS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AVENIDA DE LOS AZAHARES","CALZADA","CALZADA AEROPUERTO","ANDADOR","ANDADOR DEL PENSAMIENTO","AVENIDA","AVENIDA DE LOS BRASILES","0","SN",,,"0",,"COLONIA","BUGAMBILIAS",,,,"80148","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3899","013","6672517165",,,"Semifijo","24.77350863","-107.45354413","2010-07"
"3809935","25006722514005391001000000U3","TAQUERIA COMPA LAYO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","AVENIDA","MILENIUM","BOULEVARD","MILENIUM","AVENIDA","MILENIUM","AVENIDA","MILENIUM","2297","SN",,,,,"COLONIA","LA CANTERA",,,,"80106","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","042","6674102370",,,"Semifijo","24.79892977","-107.43462326","2014-12"
"7210683","25006722514007151000000000U9","TAQUERIA COSTA DEL SOL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","COSTA DEL AZAHAR","CALLE","NINGUNO","CALLE","COSTA DEL SOL","AVENIDA","COSTA DEL CIELO","7000",,,,,,"COLONIA","FRACCIONAMIENTO COSTA DEL SOL",,,,"80300","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7603","009",,,,"Semifijo","24.7395094","-107.37500793","2019-11"
"7389643","25006722514011241000000000U2","TAQUERIA CULIACAN",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CULIACANCITO","AVENIDA","NAVOLATO","AVENIDA","RIO YAQUI","CALLE","GUANAJUATO","1194",,,,"0",,"COLONIA","ANTONIO ROSALES",,,,"80230","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","348A","041","6671180433",,,"Fijo","24.7940498","-107.38523923","2019-11"
"8309851","25006722514009342000000000S2","TAQUERIA CULICHI","CULICHI ANTOJITOS SA DE CV","722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","CONSTITUYENTE CIRO CEBALLOS","CALLE","CONSTITUYENTE MATIAS RODRIGUEZ","AVENIDA","CONSTITUYENTE IGNACIO RAMOS PRASLOW","1389",,,,,,"COLONIA","LIBERTAD",,,,"80180","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3653","027","6674591192","PRODUCTOSYCARNESCULICHI@GMAIL.COM",,"Fijo","24.77761709","-107.40859837","2019-11"
"8235993","25006722514009542000000000U7","TAQUERIA DE ANDA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","CALLE","LICENCIADO ROSENDO R. RODRIGUEZ","BOULEVARD","MANUEL J. CLOUTHIER","AVENIDA","CERRO OTATES","CALLE","GENERAL CRUZ GÁLVEZ",,"SN",,,,,"COLONIA","BUENOS AIRES",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2068","026",,,,"Semifijo","24.76904408","-107.39840052","2019-11"
"8262650","25006722514010101000000000U9","TAQUERIA DE BUCHE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","CLEMENTE VIZCARRA","CALLE","VALLE LA LIMA","CALLE","VALLE MELON","BOULEVARD","VALLE DE LOS MANGOS",,"SN",,,,,"FRACCIONAMIENTO","VALLE ALTO",,,,"80050","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7393","007",,,,"Fijo","24.80163637","-107.46971754","2019-11"
"3850468","25006722212007201000000000U3","TAQUERIA DE CABEZA JERDI",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","NEZAHUALCOYOTL","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","XICOTÉNCATL","401",,,,,,"COLONIA","LAS VEGAS",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","017A","016","6677125330",,,"Fijo","24.80923274","-107.37921791","2010-07"
"7188139","25006722514010341000000000U1","TAQUERIA DE CARNE ASADA SIN NOMBRE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CONSTITUYENTE ALBERTO TERRONES BENITEZ","AVENIDA","CONSTITUYENTE FRANCISCO JOSE MUGICA","AVENIDA","CONSTITUYENTE PASTOR ROUAIX","CALLE","GENERAL PABLO MACÍAS VALENZUELA","4192","1",,,,,"COLONIA","AQUILES SERDAN",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3757","036",,,,"Fijo","24.76780858","-107.40962578","2019-11"
"8236027","25006722514009561000000000U7","TAQUERIA DE CAVEZA CANDELARIO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","PATRIA","CALLE","MISION DE SAN JUAN BAUTISTA","CALLE","MISION DE SAN FRANCISCO DE ASIS","AVENIDA","VILLA DE PÁNUCO",,"SN",,,"4",,"COLONIA","NUEVA GALICIA",,,,"80295","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3846","042",,,,"Fijo","24.76171848","-107.37062637","2019-11"
"3838600","25006722212011062000000000U3","TAQUERIA DE LA CUCHILLA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","PATRIA","CALLE","AMAPOLA","CALLE","JAZMIN","AVENIDA","ROSAL","2245",,,,"0",,"COLONIA","MARGARITA",,,,"80270","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3600","032",,,,"Fijo","24.78233698","-107.37391035","2010-07"
"3812556","25006722514006801001000000U0","TAQUERIA DE LAS LOMAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","BOULEVARD DE LAS AMERICAS","CALLE","CALLE DE LAS LOMAS","CALLE","AURORA","AVENIDA","CANTERA","913",,,,,,"COLONIA","LOMAS DEL PEDREGAL",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4011","007",,,,"Fijo","24.83989416","-107.38532066","2014-12"
"3785508","25006722212009421010000000U5","TAQUERÍA DON BETO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AV. CONSTITUYENTE PAULINO MACHORRO","CALLE","C. CONSTITUYENTE ANTONIO ANCONA","CALLE","C. CONSTITUYENTE RAFAEL MARTINEZ ESCOBAR","AVENIDA","AV. CONSTITUYENTE JOSÉ MARÍA TRUCHUELO","2044",,,,,,"COLONIA","GUSTAVO DIAZ ORDAZ",,,,"80180","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3672","035",,,,"Fijo","24.77069635","-107.42421079","2010-07"
"3810807","25006722514006632001000000U9","TAQUERIA DON CHAVA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","CALLE","COTOPAXI","BOULEVARD","ELBERT","AVENIDA","SANTA ELENA","BOULEVARD","LOLA BELTRÁN",,"SN",,,,,"FRACCIONAMIENTO","INFONAVIT SOLIDARIDAD",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4308","034","6674790091",,,"Semifijo","24.82028259","-107.42576304","2014-12"
"3778579","25006722212002681000000000U1","TAQUERIA DON CHILO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","ANDADOR","F","ANDADOR","J","ANDADOR","G","ANDADOR","F",,"SN",,,,,"COLONIA","INFONAVIT LAS FLORES",,,,"80159","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3901","001","6674273457",,,"Fijo","24.78634728","-107.43567115","2010-07"
"3817291","25006722212007211000000000U2","TAQUERIA DON CHUY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE CARLOS MARIA ESQUERRO","CALLE","NAHOAS","CALLE","OLMECAS","AVENIDA","CONSTITUYENTE CARLOS MARÍA ESQUERRO","1791",,,,,,"COLONIA","SALVADOR ALVARADO",,,,"80166","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3579","007",,,,"Semifijo","24.78507935","-107.42254972","2010-07"
"7649594","25006722514008201000000000U1","TAQUERIA DON FELIPE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","PATRIA","CALLE","PRESIDENTE VALENTIN CANALIZO","CALLE","PRESIDENTE PASCUAL ORTIZ RUBIO","AVENIDA","GENERAL MANUEL ÁVILA CAMACHO","3113",,"CENTRO Y PLAZA COMERCIAL","1","0",,"COLONIA","LAZARO CARDENAS","CENTRO Y PLAZA COMERCIAL","CENTRO Y PLAZA COMERCIAL SIN NOMBRE","1","80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3780","016",,,,"Fijo","24.774763","-107.37288159","2019-11"
"9366539","25006722514013911000000000U8","TAQUERIA DON FELIPE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","LICENCIADO JOSE VASCONCELOS","AVENIDA","SAN ANDRES APOSTOL","AVENIDA","TORRE BLANCA","BOULEVARD","LICENCIADO JOSÉ VASCONCELOS",,"SN",,,,,"FRACCIONAMIENTO","TANZA TORRALBA",,,,"80247","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","939A","006",,,,"Fijo","24.79564346","-107.34178706","2021-05"
"3818592","25006722514000461000000000U9","TAQUERIA DON FELIPE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","PLAN DE AYALA","AVENIDA","EJERCITO NACIONAL","CALZADA","HEROICO COLEGIO MILITAR","CALLE","AMADOR SALAZAR","2044",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","355A","005","6677569683",,,"Fijo","24.78893373","-107.37190175","2014-12"
"3820676","25006722514000591001000000U3","TAQUERIA DON HECTOR",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","URALES NORTE","BOULEVARD","PASEO DE LOS ANDES","PRIVADA","CORDILLERA DEL ATLAS OESTE","AVENIDA","AVENIDA DE LOS BALCANES",,"SN",,,,,"FRACCIONAMIENTO","VILLA BONITA",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5274","037",,,,"Semifijo","24.75096","-107.38973785","2014-12"
"8248080","25006722514009981000000000U7","TAQUERIA DON JOSE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","PROLONGACION","ALVARO OBREGON","CALLE","BATOPILAS","PRIVADA","SIERRA DE LOS COCHUMATES","AVENIDA","AVENIDA DE LOS PENINOS",,"SN",,,,,"FRACCIONAMIENTO","VILLA BONITA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6380","002",,,,"Semifijo","24.75351335","-107.38518624","2019-11"
"3820068","25006722514003161000000000U2","TAQUERIA DON JOSE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GENERAL PABLO MACIAS VALENZUELA","AVENIDA","CONSTITUYENTE ANDRES MAGALLON","AVENIDA","CONSTITUYENTE EMILIANO GARCIA","CALLE","LICENCIADO JORGE ROMERO ZAZUETA","4358",,,,,,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4365","009","6677446245",,,"Fijo","24.7673371","-107.40339329","2014-12"
"3817321","25006722514001821001000000U3","TAQUERIA DON JOSE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","CALLE","TARAHUMARAS","CALLE","RIO AMAZONAS","CALLE","RIO DANUBIO","CALLE","TARAHUMARAS",,"SN",,,,,"COLONIA","LOMAS DEL BOULEBARD",,,,"80110","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3564","008",,,,"Fijo","24.78570092","-107.42485054","2014-12"
